date,Day,Month,Year,Column1,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HS,AS,HST,HST %,AST,AST %,HC,AC,HF,AF,HY,AY,HR,AR,ScoreH,ScoreA,Count
27/02/2019,27,2,2019,0.155913978,Man City,West Ham,1,0,H,S Attwell,20,2,7,0.35,1,0.5,12,2,2,6,0,2,0,0,3,0,7119
27/02/2019,27,2,2019,0.155913978,Southampton,Fulham,2,0,H,A Taylor,14,14,4,0.285714286,4,0.285714286,7,4,15,13,0,1,0,0,3,0,7120
02/03/2019,2,3,2019,0.172043011,Bournemouth,Man City,0,1,A,K Friend,0,23,0,#DIV/0!,7,0.304347826,0,14,7,7,1,2,0,0,1,1,7121
02/03/2019,2,3,2019,0.172043011,Brighton,Huddersfield,1,0,H,M Dean,13,6,4,0.307692308,4,0.666666667,6,3,11,6,2,2,0,0,3,0,7122
02/03/2019,2,3,2019,0.172043011,Burnley,Crystal Palace,1,3,A,L Probert,18,10,4,0.222222222,4,0.4,8,5,9,9,1,2,0,0,1,1,7123
02/03/2019,2,3,2019,0.172043011,Man United,Southampton,3,2,H,S Attwell,16,6,6,0.375,3,0.5,9,7,7,10,2,1,0,0,3,0,7124
02/03/2019,2,3,2019,0.172043011,Tottenham,Arsenal,1,1,D,A Taylor,10,9,3,0.3,4,0.444444444,3,4,15,14,3,2,0,1,0,3,7125
02/03/2019,2,3,2019,0.172043011,West Ham,Newcastle,2,0,H,C Kavanagh,10,17,4,0.4,2,0.117647059,1,6,8,14,3,4,0,0,3,0,7126
02/03/2019,2,3,2019,0.172043011,Wolves,Cardiff,2,0,H,A Marriner,13,12,6,0.461538462,4,0.333333333,7,8,11,6,1,2,0,0,3,0,7127
03/03/2019,3,3,2019,0.174731183,Everton,Liverpool,0,0,D,M Atkinson,7,10,3,0.428571429,3,0.3,3,7,12,10,1,2,0,0,0,3,7128
03/03/2019,3,3,2019,0.174731183,Fulham,Chelsea,1,2,A,G Scott,12,20,5,0.416666667,7,0.35,5,4,11,10,2,1,0,0,1,1,7129
03/03/2019,3,3,2019,0.174731183,Watford,Leicester,2,1,H,J Moss,6,14,5,0.833333333,2,0.142857143,1,5,15,12,5,1,0,0,3,0,7130
09/03/2019,9,3,2019,0.190860215,Cardiff,West Ham,2,0,H,G Scott,16,9,7,0.4375,2,0.222222222,7,5,7,12,2,1,0,0,3,0,7131
09/03/2019,9,3,2019,0.190860215,Crystal Palace,Brighton,1,2,A,C Pawson,15,4,3,0.2,3,0.75,8,0,8,18,1,5,0,0,1,1,7132
09/03/2019,9,3,2019,0.190860215,Huddersfield,Bournemouth,0,2,A,A Taylor,8,8,1,0.125,5,0.625,6,5,14,9,3,1,0,0,1,1,7133
09/03/2019,9,3,2019,0.190860215,Leicester,Fulham,3,1,H,D Coote,18,6,8,0.444444444,3,0.5,6,5,9,13,0,2,0,0,3,0,7134
09/03/2019,9,3,2019,0.190860215,Man City,Watford,3,1,H,P Tierney,19,2,9,0.473684211,1,0.5,9,1,11,7,1,1,0,0,3,0,7135
09/03/2019,9,3,2019,0.190860215,Newcastle,Everton,3,2,H,L Mason,19,7,7,0.368421053,3,0.428571429,8,2,13,10,3,1,0,0,3,0,7136
09/03/2019,9,3,2019,0.190860215,Southampton,Tottenham,2,1,H,K Friend,12,16,4,0.333333333,5,0.3125,1,10,16,9,4,2,0,0,3,0,7137
10/03/2019,10,3,2019,0.193548387,Arsenal,Man United,2,0,H,J Moss,14,14,3,0.214285714,4,0.285714286,5,2,12,18,2,2,0,0,3,0,7138
10/03/2019,10,3,2019,0.193548387,Chelsea,Wolves,1,1,D,M Oliver,22,2,6,0.272727273,1,0.5,13,0,8,14,1,4,0,0,0,3,7139
10/03/2019,10,3,2019,0.193548387,Liverpool,Burnley,4,2,H,A Marriner,23,3,5,0.217391304,2,0.666666667,7,3,4,7,2,0,0,0,3,0,7140
16/03/2019,16,3,2019,0.209677419,Bournemouth,Newcastle,2,2,D,M Dean,10,12,3,0.3,4,0.333333333,6,6,9,12,3,2,0,0,0,3,7141
16/03/2019,16,3,2019,0.209677419,Burnley,Leicester,1,2,A,M Oliver,13,9,2,0.153846154,4,0.444444444,9,3,9,10,1,1,0,1,1,1,7142
16/03/2019,16,3,2019,0.209677419,West Ham,Huddersfield,4,3,H,J Moss,16,15,5,0.3125,5,0.333333333,5,8,7,15,0,2,0,0,3,0,7143
17/03/2019,17,3,2019,0.212365591,Everton,Chelsea,2,0,H,A Taylor,15,16,8,0.533333333,5,0.3125,3,4,17,9,1,2,0,0,3,0,7144
17/03/2019,17,3,2019,0.212365591,Fulham,Liverpool,1,2,A,C Pawson,7,16,2,0.285714286,6,0.375,1,10,11,7,2,1,0,0,1,1,7145
30/03/2019,30,3,2019,0.247311828,Brighton,Southampton,0,1,A,M Oliver,14,8,1,0.071428571,2,0.25,6,5,8,10,1,2,0,0,1,1,7146
30/03/2019,30,3,2019,0.247311828,Burnley,Wolves,2,0,H,C Kavanagh,5,8,1,0.2,1,0.125,1,5,12,10,1,1,0,0,3,0,7147
30/03/2019,30,3,2019,0.247311828,Crystal Palace,Huddersfield,2,0,H,L Probert,19,15,5,0.263157895,5,0.333333333,5,5,10,7,0,0,0,0,3,0,7148
30/03/2019,30,3,2019,0.247311828,Fulham,Man City,0,2,A,K Friend,5,24,0,0,7,0.291666667,0,11,4,12,2,0,0,0,1,1,7149
30/03/2019,30,3,2019,0.247311828,Leicester,Bournemouth,2,0,H,L Mason,18,8,4,0.222222222,2,0.25,6,1,6,12,0,2,0,0,3,0,7150
30/03/2019,30,3,2019,0.247311828,Man United,Watford,2,1,H,S Attwell,8,20,5,0.625,8,0.4,3,5,14,9,1,2,0,0,3,0,7151
30/03/2019,30,3,2019,0.247311828,West Ham,Everton,0,2,A,P Tierney,3,17,1,0.333333333,9,0.529411765,4,9,7,14,1,1,0,0,1,1,7152
31/03/2019,31,3,2019,0.25,Cardiff,Chelsea,1,2,A,C Pawson,8,21,3,0.375,3,0.142857143,2,7,8,14,2,3,0,0,1,1,7153
31/03/2019,31,3,2019,0.25,Liverpool,Tottenham,2,1,H,M Atkinson,14,11,3,0.214285714,2,0.181818182,10,3,5,8,0,1,0,0,3,0,7154
01/04/2019,1,4,2019,0.252688172,Arsenal,Newcastle,2,0,H,A Taylor,7,3,4,0.571428571,1,0.333333333,6,2,11,10,2,0,0,0,3,0,7155
02/04/2019,2,4,2019,0.255376344,Watford,Fulham,4,1,H,R East,15,17,7,0.466666667,7,0.411764706,6,4,12,5,3,2,0,0,3,0,7156
02/04/2019,2,4,2019,0.255376344,Wolves,Man United,2,1,H,M Dean,9,18,2,0.222222222,4,0.222222222,3,5,5,11,1,2,0,1,3,0,7157
03/04/2019,3,4,2019,0.258064516,Chelsea,Brighton,3,0,H,G Scott,17,3,4,0.235294118,1,0.333333333,7,1,5,9,0,0,0,0,3,0,7158
03/04/2019,3,4,2019,0.258064516,Man City,Cardiff,2,0,H,J Moss,27,4,11,0.407407407,1,0.25,7,4,3,17,0,3,0,0,3,0,7159
03/04/2019,3,4,2019,0.258064516,Tottenham,Crystal Palace,2,0,H,A Marriner,26,5,10,0.384615385,1,0.2,8,2,8,5,1,0,0,0,3,0,7160
05/04/2019,5,4,2019,0.26344086,Southampton,Liverpool,1,3,A,P Tierney,11,17,1,0.090909091,5,0.294117647,7,5,8,7,2,4,0,0,1,1,7161
06/04/2019,6,4,2019,0.266129032,Bournemouth,Burnley,1,3,A,M Atkinson,10,11,2,0.2,3,0.272727273,3,6,12,16,2,3,0,0,1,1,7162
06/04/2019,6,4,2019,0.266129032,Huddersfield,Leicester,1,4,A,D Coote,10,18,4,0.4,9,0.5,8,5,13,11,3,0,0,0,1,1,7163
06/04/2019,6,4,2019,0.266129032,Newcastle,Crystal Palace,0,1,A,S Attwell,18,3,5,0.277777778,1,0.333333333,9,4,12,13,1,2,0,0,1,1,7164
07/04/2019,7,4,2019,0.268817204,Everton,Arsenal,1,0,H,K Friend,23,7,6,0.260869565,2,0.285714286,9,6,8,9,1,4,0,0,3,0,7165
08/04/2019,8,4,2019,0.271505376,Chelsea,West Ham,2,0,H,C Kavanagh,16,9,7,0.4375,2,0.222222222,7,4,8,7,2,1,0,0,3,0,7166
12/04/2019,12,4,2019,0.282258065,Leicester,Newcastle,0,1,A,C Kavanagh,12,11,5,0.416666667,5,0.454545455,2,3,6,10,2,3,0,0,1,1,7167
13/04/2019,13,4,2019,0.284946237,Brighton,Bournemouth,0,5,A,K Friend,8,14,1,0.125,7,0.5,4,1,10,6,2,4,1,0,1,1,7168
13/04/2019,13,4,2019,0.284946237,Burnley,Cardiff,2,0,H,M Dean,14,14,7,0.5,2,0.142857143,8,4,7,10,2,3,0,0,3,0,7169
13/04/2019,13,4,2019,0.284946237,Fulham,Everton,2,0,H,L Probert,12,8,5,0.416666667,1,0.125,7,3,8,10,2,1,0,0,3,0,7170
13/04/2019,13,4,2019,0.284946237,Man United,West Ham,2,1,H,G Scott,14,18,4,0.285714286,4,0.222222222,3,11,14,5,1,1,0,0,3,0,7171
13/04/2019,13,4,2019,0.284946237,Southampton,Wolves,3,1,H,J Moss,13,17,6,0.461538462,2,0.117647059,4,9,13,8,1,3,0,0,3,0,7172
13/04/2019,13,4,2019,0.284946237,Tottenham,Huddersfield,4,0,H,L Mason,22,7,5,0.227272727,1,0.142857143,4,2,10,12,2,2,0,0,3,0,7173
14/04/2019,14,4,2019,0.287634409,Crystal Palace,Man City,1,3,A,M Atkinson,7,20,3,0.428571429,6,0.3,2,9,5,11,0,0,0,0,1,1,7174
14/04/2019,14,4,2019,0.287634409,Liverpool,Chelsea,2,0,H,M Oliver,15,6,7,0.466666667,3,0.5,9,2,5,9,0,1,0,0,3,0,7175
15/04/2019,15,4,2019,0.290322581,Watford,Arsenal,0,1,A,C Pawson,11,19,3,0.272727273,6,0.315789474,6,4,12,8,2,0,1,0,1,1,7176
16/04/2019,16,4,2019,0.293010753,Brighton,Cardiff,0,2,A,A Marriner,14,10,2,0.142857143,3,0.3,5,4,11,13,0,1,0,0,1,1,7177
20/04/2019,20,4,2019,0.303763441,Bournemouth,Fulham,0,1,A,D Coote,15,17,5,0.333333333,5,0.294117647,3,7,11,18,1,3,0,0,1,1,7178
20/04/2019,20,4,2019,0.303763441,Huddersfield,Watford,1,2,A,R East,13,11,3,0.230769231,6,0.545454545,2,2,15,9,2,2,0,0,1,1,7179
20/04/2019,20,4,2019,0.303763441,Man City,Tottenham,1,0,H,M Oliver,15,10,4,0.266666667,4,0.4,4,4,11,11,1,2,0,0,3,0,7180
20/04/2019,20,4,2019,0.303763441,Newcastle,Southampton,3,1,H,A Taylor,15,15,6,0.4,3,0.2,4,11,5,11,0,2,0,0,3,0,7181
20/04/2019,20,4,2019,0.303763441,West Ham,Leicester,2,2,D,L Probert,11,11,3,0.272727273,5,0.454545455,6,8,8,9,2,0,0,0,0,3,7182
20/04/2019,20,4,2019,0.303763441,Wolves,Brighton,0,0,D,C Pawson,22,5,5,0.227272727,0,0,14,1,0,8,0,1,0,0,0,3,7183
21/04/2019,21,4,2019,0.306451613,Arsenal,Crystal Palace,2,3,A,J Moss,12,16,5,0.416666667,7,0.4375,8,3,15,12,4,1,0,0,1,1,7184
21/04/2019,21,4,2019,0.306451613,Cardiff,Liverpool,0,2,A,M Atkinson,7,17,2,0.285714286,6,0.352941176,5,10,6,5,1,1,0,0,1,1,7185
21/04/2019,21,4,2019,0.306451613,Everton,Man United,4,0,H,P Tierney,15,7,8,0.533333333,1,0.142857143,10,2,11,7,1,1,0,0,3,0,7186
22/04/2019,22,4,2019,0.309139785,Chelsea,Burnley,2,2,D,K Friend,22,6,9,0.409090909,3,0.5,10,1,9,4,2,1,0,0,0,3,7187
23/04/2019,23,4,2019,0.311827957,Tottenham,Brighton,1,0,H,C Kavanagh,29,6,5,0.172413793,1,0.166666667,6,3,7,13,1,2,0,0,3,0,7188
23/04/2019,23,4,2019,0.311827957,Watford,Southampton,1,1,D,M Dean,15,8,4,0.266666667,4,0.5,3,4,10,14,5,2,0,0,0,3,7189
24/04/2019,24,4,2019,0.314516129,Man United,Man City,0,2,A,A Marriner,12,8,1,0.083333333,5,0.625,1,1,10,10,2,2,0,0,1,1,7190
24/04/2019,24,4,2019,0.314516129,Wolves,Arsenal,3,1,H,S Attwell,11,11,3,0.272727273,1,0.090909091,5,5,12,9,2,3,0,0,3,0,7191
26/04/2019,26,4,2019,0.319892473,Liverpool,Huddersfield,5,0,H,K Friend,21,5,7,0.333333333,1,0.2,4,4,5,14,0,0,0,0,3,0,7192
27/04/2019,27,4,2019,0.322580645,Brighton,Newcastle,1,1,D,M Dean,9,9,2,0.222222222,1,0.111111111,7,4,7,10,2,3,0,0,0,3,7193
27/04/2019,27,4,2019,0.322580645,Crystal Palace,Everton,0,0,D,L Mason,8,22,0,0,3,0.136363636,5,10,9,15,2,0,0,0,0,3,7194
27/04/2019,27,4,2019,0.322580645,Fulham,Cardiff,1,0,H,C Kavanagh,8,13,2,0.25,8,0.615384615,10,3,10,8,0,0,0,0,3,0,7195
27/04/2019,27,4,2019,0.322580645,Southampton,Bournemouth,3,3,D,G Scott,22,9,7,0.318181818,5,0.555555556,9,3,8,9,2,1,0,0,0,3,7196
27/04/2019,27,4,2019,0.322580645,Tottenham,West Ham,0,1,A,A Taylor,14,16,4,0.285714286,7,0.4375,2,7,3,8,0,2,0,0,1,1,7197
27/04/2019,27,4,2019,0.322580645,Watford,Wolves,1,2,A,S Hooper,10,11,1,0.1,4,0.363636364,4,5,10,11,3,2,0,0,1,1,7198
28/04/2019,28,4,2019,0.325268817,Burnley,Man City,0,1,A,P Tierney,2,25,0,0,7,0.28,0,6,5,7,1,1,0,0,1,1,7199
28/04/2019,28,4,2019,0.325268817,Leicester,Arsenal,3,0,H,M Oliver,24,6,12,0.5,1,0.166666667,8,6,13,13,3,1,0,1,3,0,7200
28/04/2019,28,4,2019,0.325268817,Man United,Chelsea,1,1,D,M Atkinson,7,16,5,0.714285714,3,0.1875,6,6,9,14,3,2,0,0,0,3,7201
03/05/2019,3,5,2019,0.341397849,Everton,Burnley,2,0,H,C Kavanagh,20,5,6,0.3,1,0.2,8,1,8,9,0,2,0,0,3,0,7202
04/05/2019,4,5,2019,0.344086022,Bournemouth,Tottenham,1,0,H,C Pawson,20,11,6,0.3,5,0.454545455,10,6,11,12,1,5,0,2,3,0,7203
04/05/2019,4,5,2019,0.344086022,Cardiff,Crystal Palace,2,3,A,M Oliver,18,21,8,0.444444444,7,0.333333333,10,5,14,11,0,0,0,0,1,1,7204
04/05/2019,4,5,2019,0.344086022,Newcastle,Liverpool,2,3,A,A Marriner,14,11,7,0.5,4,0.363636364,2,3,10,4,1,1,0,0,1,1,7205
04/05/2019,4,5,2019,0.344086022,West Ham,Southampton,3,0,H,S Attwell,17,11,6,0.352941176,1,0.090909091,2,7,2,11,1,1,0,0,3,0,7206
04/05/2019,4,5,2019,0.344086022,Wolves,Fulham,1,0,H,J Moss,19,6,6,0.315789474,2,0.333333333,7,1,10,15,1,3,0,0,3,0,7207
05/05/2019,5,5,2019,0.346774194,Arsenal,Brighton,1,1,D,A Taylor,20,11,8,0.4,5,0.454545455,16,3,9,14,5,2,0,0,0,3,7208
05/05/2019,5,5,2019,0.346774194,Chelsea,Watford,3,0,H,P Tierney,19,15,9,0.473684211,3,0.2,6,6,6,12,0,1,0,0,3,0,7209
05/05/2019,5,5,2019,0.346774194,Huddersfield,Man United,1,1,D,L Mason,7,23,3,0.428571429,7,0.304347826,3,7,10,10,1,1,0,0,0,3,7210
06/05/2019,6,5,2019,0.349462366,Man City,Leicester,1,0,H,M Dean,19,7,5,0.263157895,2,0.285714286,11,0,12,5,3,2,0,0,3,0,7211
12/05/2019,12,5,2019,0.365591398,Brighton,Man City,1,4,A,M Oliver,6,20,2,0.333333333,9,0.45,2,6,12,8,0,0,0,0,1,1,7212
12/05/2019,12,5,2019,0.365591398,Burnley,Arsenal,1,3,A,M Dean,14,17,5,0.357142857,6,0.352941176,4,5,11,3,5,1,0,0,1,1,7213
12/05/2019,12,5,2019,0.365591398,Crystal Palace,Bournemouth,5,3,H,R East,17,16,8,0.470588235,8,0.5,4,4,11,8,3,0,0,0,3,0,7214
12/05/2019,12,5,2019,0.365591398,Fulham,Newcastle,0,4,A,K Friend,16,13,2,0.125,6,0.461538462,5,5,6,8,1,0,0,0,1,1,7215
12/05/2019,12,5,2019,0.365591398,Leicester,Chelsea,0,0,D,A Taylor,9,14,3,0.333333333,4,0.285714286,4,5,9,8,0,1,0,0,0,3,7216
12/05/2019,12,5,2019,0.365591398,Liverpool,Wolves,2,0,H,M Atkinson,13,7,5,0.384615385,2,0.285714286,4,1,3,11,0,2,0,0,3,0,7217
12/05/2019,12,5,2019,0.365591398,Man United,Cardiff,0,2,A,J Moss,26,13,10,0.384615385,4,0.307692308,11,2,9,6,3,3,0,0,1,1,7218
12/05/2019,12,5,2019,0.365591398,Southampton,Huddersfield,1,1,D,L Probert,10,10,3,0.3,3,0.3,4,3,8,6,0,1,0,0,0,3,7219
12/05/2019,12,5,2019,0.365591398,Tottenham,Everton,2,2,D,A Marriner,11,17,3,0.272727273,9,0.529411765,7,4,10,13,0,2,0,0,0,3,7220
12/05/2019,12,5,2019,0.365591398,Watford,West Ham,1,4,A,C Kavanagh,17,16,8,0.470588235,9,0.5625,7,2,10,10,1,0,1,0,1,1,7221
09/08/2019,9,8,2019,0.607526882,Liverpool,Norwich,4,1,H,M Oliver,15,12,7,0.466666667,5,0.416666667,11,2,9,9,0,2,0,0,3,0,7222
10/08/2019,10,8,2019,0.610215054,West Ham,Man City,0,5,A,M Dean,5,14,3,0.6,9,0.642857143,1,1,6,13,2,2,0,0,1,1,7223
10/08/2019,10,8,2019,0.610215054,Bournemouth,Sheffield United,1,1,D,K Friend,13,8,3,0.230769231,3,0.375,3,4,10,19,2,1,0,0,0,3,7224
10/08/2019,10,8,2019,0.610215054,Burnley,Southampton,3,0,H,G Scott,10,11,4,0.4,3,0.272727273,2,7,6,12,0,0,0,0,3,0,7225
10/08/2019,10,8,2019,0.610215054,Crystal Palace,Everton,0,0,D,J Moss,6,10,2,0.333333333,3,0.3,6,2,16,14,2,1,0,1,0,3,7226
10/08/2019,10,8,2019,0.610215054,Watford,Brighton,0,3,A,C Pawson,11,5,3,0.272727273,3,0.6,5,2,15,11,0,1,0,0,1,1,7227
10/08/2019,10,8,2019,0.610215054,Tottenham,Aston Villa,3,1,H,C Kavanagh,31,7,7,0.225806452,4,0.571428571,14,0,13,9,1,0,0,0,3,0,7228
11/08/2019,11,8,2019,0.612903226,Leicester,Wolves,0,0,D,A Marriner,15,8,1,0.066666667,2,0.25,12,3,3,13,0,2,0,0,0,3,7229
11/08/2019,11,8,2019,0.612903226,Newcastle,Arsenal,0,1,A,M Atkinson,9,8,2,0.222222222,2,0.25,5,3,12,7,1,3,0,0,1,1,7230
11/08/2019,11,8,2019,0.612903226,Man United,Chelsea,4,0,H,A Taylor,11,18,5,0.454545455,7,0.388888889,3,5,15,13,3,4,0,0,3,0,7231
17/08/2019,17,8,2019,0.629032258,Arsenal,Burnley,2,1,H,M Dean,16,18,9,0.5625,5,0.277777778,10,7,13,11,2,1,0,0,3,0,7232
17/08/2019,17,8,2019,0.629032258,Aston Villa,Bournemouth,1,2,A,M Atkinson,22,12,7,0.318181818,4,0.333333333,10,5,10,13,0,2,0,0,1,1,7233
17/08/2019,17,8,2019,0.629032258,Brighton,West Ham,1,1,D,A Taylor,16,8,4,0.25,3,0.375,8,6,11,10,0,2,0,0,0,3,7234
17/08/2019,17,8,2019,0.629032258,Everton,Watford,1,0,H,L Mason,12,8,2,0.166666667,2,0.25,4,7,11,11,2,3,0,0,3,0,7235
17/08/2019,17,8,2019,0.629032258,Norwich,Newcastle,3,1,H,S Attwell,15,10,8,0.533333333,3,0.3,7,5,9,11,1,3,0,0,3,0,7236
17/08/2019,17,8,2019,0.629032258,Southampton,Liverpool,1,2,A,A Marriner,14,15,3,0.214285714,6,0.4,5,9,10,6,2,1,0,0,1,1,7237
17/08/2019,17,8,2019,0.629032258,Man City,Tottenham,2,2,D,M Oliver,30,3,10,0.333333333,2,0.666666667,13,2,14,4,1,0,0,0,0,3,7238
18/08/2019,18,8,2019,0.63172043,Sheffield United,Crystal Palace,1,0,H,D Coote,15,6,3,0.2,4,0.666666667,8,4,16,11,3,1,0,0,3,0,7239
18/08/2019,18,8,2019,0.63172043,Chelsea,Leicester,1,1,D,O Langford,14,12,5,0.357142857,3,0.25,4,5,9,14,1,0,0,0,0,3,7240
19/08/2019,19,8,2019,0.634408602,Wolves,Man United,1,1,D,J Moss,6,9,2,0.333333333,2,0.222222222,4,6,17,8,2,2,0,0,0,3,7241
23/08/2019,23,8,2019,0.64516129,Aston Villa,Everton,2,0,H,M Oliver,7,12,3,0.428571429,1,0.083333333,0,6,10,18,2,3,0,0,3,0,7242
24/08/2019,24,8,2019,0.647849462,Norwich,Chelsea,2,3,A,M Atkinson,6,23,5,0.833333333,8,0.347826087,1,8,9,9,1,1,0,0,1,1,7243
24/08/2019,24,8,2019,0.647849462,Brighton,Southampton,0,2,A,K Friend,12,12,3,0.25,4,0.333333333,8,5,9,10,1,3,1,0,1,1,7244
24/08/2019,24,8,2019,0.647849462,Man United,Crystal Palace,1,2,A,P Tierney,22,5,3,0.136363636,3,0.6,8,1,8,18,2,4,0,0,1,1,7245
24/08/2019,24,8,2019,0.647849462,Sheffield United,Leicester,1,2,A,A Madley,8,10,3,0.375,2,0.2,7,4,11,6,1,0,0,0,1,1,7246
24/08/2019,24,8,2019,0.647849462,Watford,West Ham,1,3,A,C Kavanagh,23,16,3,0.130434783,10,0.625,8,7,12,11,1,1,0,0,1,1,7247
24/08/2019,24,8,2019,0.647849462,Liverpool,Arsenal,3,1,H,A Taylor,25,9,5,0.2,3,0.333333333,6,4,8,5,1,1,0,0,3,0,7248
25/08/2019,25,8,2019,0.650537634,Bournemouth,Man City,1,3,A,A Marriner,10,19,7,0.7,5,0.263157895,4,5,7,13,1,3,0,0,1,1,7249
25/08/2019,25,8,2019,0.650537634,Tottenham,Newcastle,0,1,A,M Dean,17,8,2,0.117647059,3,0.375,6,6,10,5,2,2,0,0,1,1,7250
25/08/2019,25,8,2019,0.650537634,Wolves,Burnley,1,1,D,C Pawson,17,13,2,0.117647059,4,0.307692308,4,3,9,11,0,2,0,0,0,3,7251
31/08/2019,31,8,2019,0.666666667,Southampton,Man United,1,1,D,M Dean,10,21,2,0.2,8,0.380952381,2,3,17,7,1,2,1,0,0,3,7252
31/08/2019,31,8,2019,0.666666667,Chelsea,Sheffield United,2,2,D,S Attwell,13,8,5,0.384615385,2,0.25,3,4,6,11,0,1,0,0,0,3,7253
31/08/2019,31,8,2019,0.666666667,Crystal Palace,Aston Villa,1,0,H,K Friend,22,10,5,0.227272727,2,0.2,13,2,15,16,2,4,0,1,3,0,7254
31/08/2019,31,8,2019,0.666666667,Leicester,Bournemouth,3,1,H,P Bankes,13,8,5,0.384615385,2,0.25,4,5,9,11,1,3,0,0,3,0,7255
31/08/2019,31,8,2019,0.666666667,Man City,Brighton,4,0,H,J Moss,15,6,6,0.4,2,0.333333333,8,1,10,6,1,1,0,0,3,0,7256
31/08/2019,31,8,2019,0.666666667,Newcastle,Watford,1,1,D,G Scott,13,13,5,0.384615385,3,0.230769231,6,5,5,11,2,3,0,0,0,3,7257
31/08/2019,31,8,2019,0.666666667,West Ham,Norwich,2,0,H,P Tierney,18,8,8,0.444444444,3,0.375,8,2,16,10,2,1,0,0,3,0,7258
31/08/2019,31,8,2019,0.666666667,Burnley,Liverpool,0,3,A,C Kavanagh,7,15,2,0.285714286,7,0.466666667,6,4,10,16,0,0,0,0,1,1,7259
01/09/2019,1,9,2019,0.669354839,Everton,Wolves,3,2,H,A Taylor,15,8,6,0.4,5,0.625,7,7,12,12,1,4,0,1,3,0,7260
01/09/2019,1,9,2019,0.669354839,Arsenal,Tottenham,2,2,D,M Atkinson,26,13,8,0.307692308,9,0.692307692,11,6,13,19,3,5,0,0,0,3,7261
14/09/2019,14,9,2019,0.704301075,Liverpool,Newcastle,3,1,H,A Marriner,21,8,9,0.428571429,1,0.125,10,1,5,4,0,0,0,0,3,0,7262
14/09/2019,14,9,2019,0.704301075,Brighton,Burnley,1,1,D,M Oliver,14,7,5,0.357142857,1,0.142857143,3,6,13,7,0,2,0,0,0,3,7263
14/09/2019,14,9,2019,0.704301075,Man United,Leicester,1,0,H,M Atkinson,10,9,5,0.5,3,0.333333333,3,9,14,14,1,2,0,0,3,0,7264
14/09/2019,14,9,2019,0.704301075,Sheffield United,Southampton,0,1,A,L Mason,17,11,4,0.235294118,7,0.636363636,12,6,10,7,1,1,1,0,1,1,7265
14/09/2019,14,9,2019,0.704301075,Tottenham,Crystal Palace,4,0,H,C Pawson,13,11,5,0.384615385,6,0.545454545,4,3,19,11,4,2,0,0,3,0,7266
14/09/2019,14,9,2019,0.704301075,Wolves,Chelsea,2,5,A,G Scott,11,15,4,0.363636364,6,0.4,7,5,8,11,1,2,0,0,1,1,7267
14/09/2019,14,9,2019,0.704301075,Norwich,Man City,3,2,H,K Friend,7,25,3,0.428571429,8,0.32,3,16,8,7,3,1,0,0,3,0,7268
15/09/2019,15,9,2019,0.706989247,Bournemouth,Everton,3,1,H,P Tierney,13,14,6,0.461538462,5,0.357142857,7,7,5,14,0,4,0,0,3,0,7269
15/09/2019,15,9,2019,0.706989247,Watford,Arsenal,2,2,D,A Taylor,31,10,7,0.225806452,4,0.4,7,1,14,4,3,3,0,0,0,3,7270
16/09/2019,16,9,2019,0.709677419,Aston Villa,West Ham,0,0,D,M Dean,10,13,5,0.5,1,0.076923077,2,4,13,12,2,1,0,1,0,3,7271
20/09/2019,20,9,2019,0.720430108,Southampton,Bournemouth,1,3,A,C Kavanagh,25,6,6,0.24,3,0.5,4,5,8,9,1,3,0,0,1,1,7272
21/09/2019,21,9,2019,0.72311828,Leicester,Tottenham,2,1,H,P Tierney,16,11,7,0.4375,4,0.363636364,8,2,16,13,1,2,0,0,3,0,7273
21/09/2019,21,9,2019,0.72311828,Burnley,Norwich,2,0,H,D Coote,13,11,6,0.461538462,2,0.181818182,7,3,11,10,0,1,0,0,3,0,7274
21/09/2019,21,9,2019,0.72311828,Everton,Sheffield United,0,2,A,S Hooper,16,2,3,0.1875,1,0.5,12,3,9,9,1,3,0,0,1,1,7275
21/09/2019,21,9,2019,0.72311828,Man City,Watford,8,0,H,M Dean,28,5,11,0.392857143,4,0.8,5,4,5,9,2,2,0,0,3,0,7276
21/09/2019,21,9,2019,0.72311828,Newcastle,Brighton,0,0,D,M Atkinson,11,16,4,0.363636364,3,0.1875,5,3,12,8,2,1,0,0,0,3,7277
22/09/2019,22,9,2019,0.725806452,Crystal Palace,Wolves,1,1,D,S Attwell,13,14,4,0.307692308,4,0.285714286,6,7,7,10,2,1,0,1,0,3,7278
22/09/2019,22,9,2019,0.725806452,West Ham,Man United,2,0,H,A Taylor,8,9,6,0.75,3,0.333333333,3,7,8,9,2,2,0,0,3,0,7279
22/09/2019,22,9,2019,0.725806452,Arsenal,Aston Villa,3,2,H,J Moss,21,14,6,0.285714286,9,0.642857143,9,4,13,15,5,1,1,0,3,0,7280
22/09/2019,22,9,2019,0.725806452,Chelsea,Liverpool,1,2,A,M Oliver,13,6,2,0.153846154,3,0.5,6,4,8,13,3,3,0,0,1,1,7281
28/09/2019,28,9,2019,0.741935484,Sheffield United,Liverpool,0,1,A,A Taylor,12,16,2,0.166666667,4,0.25,6,5,8,4,1,1,0,0,1,1,7282
